IGRP,PLANT,RFURB,RYR,ECP,SUMCAP,WINCAP,FUELTYPE,COOLTECH,UNITTECH,WATERSOURCE,FUELREG,HUC8,HUC8_QGIS,LAT,LON
7203,56039,1987,999912,ET,10.8,11.8,NG,NA,CT,Surface,23,18070105_CA,18070105_CA,-118.222,33.999
7204,56040,2002,999912,ET,11.2,11.2,NG,NA,CT,Surface,13,02060003_MD,02060003_MD,-76.767,39.4
7205,56041,2005,999912,EC,143,143,NG,RC,CC,Surface,23,18070105_CA,18070105_CA,-118.222,33.999
7206,56045,2000,20096,ET,6.6,9,NG,NA,CT,Surface,13,02060003_MD,02060003_MD,-76.542,39.208
7207,56045,2000,20096,ST,0.5,1,NN,NN,NN,Surface,13,02060003_MD,02060003_MD,-76.542,39.208
7208,56046,2005,999912,EC,301,305,NG,RC,CC,Waste,23,18070105_CA,18070105_CA,-118.315,34.179
7209,56052,2003,999912,WN,30,30,WN,NA,WN,Surface,3,05020006_PA,05020006_PA,-79.017,39.785
7210,56053,2002,999912,ET,5.4,5.4,NN,NA,NN,Unknown,5,05120112_IL,05120112_IL,-87.993,39.31
7238,56100,2004,999912,ET,8,8,OL,NA,CT,Surface,8,07040003_MN,07040003_MN,-92.06,43.974
7239,56102,2005,999912,EC,524,555,NG,DR,CC,Groundwater,20,16020201_UT,16020201_UT,-111.9,39.824
7240,56104,2006,999912,EC,300,360,NG,RC,CC,Surface,8,07020007_MN,07020007_MN,-94.01,44.196
7242,56106,2002,999912,WN,10.5,10.5,WN,NA,WN,Surface,9,10190016_NE,10190016_NE,-103.698,41.274
7243,56108,2005,999912,ET,94,94,NG,NA,CT,Surface,18,08090202_LA,08080103_LA,-92.043,30.255
7244,56111,2003,999912,WN,160,160,WN,NA,WN,Surface,18,12080002_TX,12080002_TX,-101.285,32.72
7245,56112,2003,999912,WN,22.4,22.4,WN,NA,WN,Surface,23,18100201_CA,18100200_CA,-116.545,33.91
7246,56113,2003,999912,MS,8.4,8.4,BG,NA,CT,Surface,18,12100304_TX,12100304_TX,-98.343,29.429
7247,56114,1996,999912,ET,3.6,3.6,OL,NA,CT,Surface,5,07140204_IL,07140204_IL,-89.685,38.742
7248,56115,1996,999912,ET,5.4,5.4,OL,NA,CT,Surface,5,07140101_IL,07140101_IL,-90.159,38.334
7249,56116,2000,999912,ET,9,9,OL,NA,CT,Surface,5,05120114_IL,05120114_IL,-88.463,38.666
7250,56117,2001,999912,ET,5.4,5.4,OL,NA,CT,Surface,5,05120114_IL,05120114_IL,-88.489,38.671
7251,56118,2001,999912,ET,3.7,3.7,OL,NA,CT,Surface,5,05120114_IL,05120114_IL,-88.489,38.671
7252,56119,2001,999912,WD,18.8,20.4,NN,NN,NN,Waste,2,02030105_NJ,02030105_NJ,-74.316,40.49
7253,56120,2005,999912,MS,10.6,10.6,BG,NA,CT,Surface,12,03040205_SC,03040205_SC,-80.268,34.18
7254,56121,2008,999912,MS,3,3,BG,NA,CT,Surface,12,03050109_SC,03050109_SC,-82.462,34.574
7255,56122,2006,999912,MS,8.2,8.2,BG,NA,CT,Surface,12,03050104_SC,03050104_SC,-80.79,34.103
7256,56123,2004,999912,WN,11.6,11.6,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.392,43.638
7257,56125,1994,999912,HY,1,1,HY,NA,HY,Surface,23,18070103_CA,18070103_CA,-119.086,34.225
7258,56126,2004,999912,ET,3.6,3.6,NN,NA,NN,Unknown,9,10280203_MO,10280203_MO,-92.5,39.75
7259,56127,2003,999912,ET,8.5,11,NG,NA,CT,Surface,9,07110006_MO,07110006_MO,-92.386,39.763
7260,56128,2003,999912,ET,7.2,7.2,NN,NA,NN,Unknown,9,07110006_MO,07110006_MO,-92.453,39.761
7261,56129,2003,999912,ET,2.4,2.4,OL,NA,CT,Surface,12,03050103_SC,03050103_SC,-81.073,34.889
7262,56130,2003,20095,ET,2.4,2.4,OL,NA,CT,Surface,12,03060101_SC,03060101_SC,-82.699,34.816
7263,56131,2003,999912,ET,2.4,2.4,OL,NA,CT,Surface,12,03060102_SC,03060102_SC,-83.046,34.436
7264,56132,2003,999912,ET,2.4,2.4,OL,NA,CT,Surface,12,03050109_SC,03050109_SC,-82.364,34.436
7265,56135,2006,999912,ET,96,100,NG,NA,CT,Groundwater,23,18040010_CA,18040002_CA,-121.116,37.731
7266,56138,2000,999912,ET,2,2,NN,NA,NN,Unknown,7,07100008_IA,07100008_IA,-93.576,41.601
7267,56141,2003,999912,ET,54.3,54.7,OL,NA,CT,Surface,2,02030202_NY,02030202_NY,-73.762,40.61
7268,56142,2003,999912,WN,85.5,85.5,WN,NA,WN,Surface,8,07020003_MN,07020003_MN,-96.054,44.967
7269,56143,2006,999912,ET,196,196,NG,NA,CT,Surface,23,18070203_CA,18070203_CA,-117.453,33.964
7270,56144,2002,999912,ET,40,40,NG,NA,CT,Surface,23,18070203_CA,18070203_CA,-117.293,33.931
7271,56148,2004,999912,ET,6,6,OL,NA,CT,Surface,10,10140102_SD,10140101_SD,-100.381,44.368
7272,56149,2004,999912,MS,3.4,3.4,BG,NA,CT,Groundwater,5,07050006_WI,07050006_WI,-91.372,44.819
7273,56150,2005,999912,EC,1256.7,1302.1,NG,RC,CC,Surface,14,03060109_GA,03060109_GA,-81.182,32.348
7275,56151,2005,999912,ET,317.2,317.2,NG,NA,CT,Surface,9,10290108_MO,10290108_MO,-94.482,38.68
7276,56153,2003,999912,WN,12,12,WN,NA,WN,Surface,8,07020003_MN,07020003_MN,-96.05,44.967
7277,56160,2003,999912,WN,50.4,50.4,WN,NA,WN,Surface,5,07090007_IL,07090007_IL,-89.049,41.719
7278,56162,2005,999912,WN,59.4,59.4,WN,NA,WN,Surface,9,10150004_NE,10150004_NE,-99.892,42.449
7279,56164,2005,999912,EC,261,266,NG,RC,CC,Groundwater,8,07040002_MN,07040002_MN,-93.291,44.336
7280,56166,2005,999912,ET,290.6,337.9,NG,NA,CT,Groundwater,5,04030101_WI,04030101_WI,-87.878,43.752
7281,56167,2003,999912,MS,1.3,1.3,BG,NA,CT,Surface,23,18070203_CA,18070203_CA,-117.34,34.047
7282,56169,1997,999912,ET,2.2,2.2,NG,NA,CT,Surface,2,02040301_NJ,02040301_NJ,-74.255,40.24
7283,56170,2003,999912,MS,2.6,2.6,BG,NA,CT,Surface,23,18070203_CA,18070203_CA,-117.427,34.143
7284,56171,2003,999912,MS,2.2,2.2,BG,NA,CT,Surface,23,18070203_CA,18070203_CA,-117.557,34.037
7285,56172,2003,999912,WN,43.5,43.5,WN,NA,WN,Surface,7,10230003_IA,10230003_IA,-95.279,43.401
7286,56173,2003,999912,WN,162,162,WN,NA,WN,Surface,20,11020013_CO,11020013_CO,-102.623,37.703
7287,56174,2003,999912,WN,51,51,WN,NA,WN,Surface,8,07100001_MN,07100001_MN,-96.067,44.067
7288,56176,2000,999912,ET,1.8,1.8,OL,NA,CT,Surface,5,07120005_IL,07120005_IL,-88.383,40.95
7289,56177,2004,999912,EC,130,140,NG,RC,CC,Surface,20,16020202_UT,16020202_UT,-111.729,40.061
7290,56181,2004,999912,ET,6,6,OL,NA,CT,Surface,4,04100010_OH,04100010_OH,-83.361,41.509
7291,56184,2001,999912,ET,44.8,44.8,NG,NA,CT,Surface,23,18020155_CA,18020103_CA,-122.201,40.152
7292,56185,2001,999912,ET,49.6,49.6,NG,NA,CT,Surface,23,18040007_CA,18040001_CA,-120.248,37.107
7293,56188,2005,999912,EC,74.5,77.1,NN,NN,NN,Surface,2,02030202_NY,02030202_NY,-73.389,40.736
7294,56189,2004,999912,ET,69.6,68.1,NN,NA,NN,Unknown,1,01100006_CT,01100006_CT,-73.556,41.037
7295,56194,2005,999912,ET,2.2,2.2,NN,NA,NN,Unknown,7,07080205_IA,07080205_IA,-92.626,42.462
7296,56195,2003,999912,WN,41,41,NN,NA,NN,Unknown,22,17070103_OR,17070103_OR,-118.349,45.563
7297,56196,2005,999912,EC,454.1,496.3,NG,OT,CC,Ocean,2,02030102_NY,02030201_NY,-73.907,40.789
7298,56199,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.224,43.99
7299,56200,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.219,43.993
7300,56201,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.224,43.98
7301,56202,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.217,43.984
7302,56203,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.223,43.987
7303,56204,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.074,44.036
7304,56205,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.079,44.024
7305,56206,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.118,44.02
7306,56207,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10230003_MN,10230003_MN,-95.37,43.652
7307,56208,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10230003_MN,10230003_MN,-95.37,43.652
7308,56209,2003,999912,WN,2,2,WN,NA,WN,Surface,8,10170204_MN,10170204_MN,-96.093,44.051
7309,56210,2003,999912,WN,2,2,WN,NA,WN,Surface,8,07100001_MN,10230003_MN,-95.385,43.652
7310,56211,2003,999912,WN,37.5,37.5,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100.339,32.361
7311,56212,2005,999912,WN,91.5,91.5,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100.37,32.347
7312,56213,1985,999912,WN,21.9,21.9,WN,NA,WN,Surface,23,18050004_CA,18050004_CA,-121.5,37.5
7313,56214,1989,999912,WN,4.7,4.7,WN,NA,WN,Surface,23,18100201_CA,18100200_CA,-116.625,33.875
7314,56215,1998,999912,WN,1.2,1.2,WN,NA,WN,Surface,7,10230003_IA,10230003_IA,-95.633,43.4
7315,56216,2011,999912,WN,2,2,NN,NA,NN,Unknown,7,10230003_IA,10230003_IA,-95.655,43.406
7316,56217,2011,999912,WN,1.6,1.6,NN,NA,NN,Unknown,8,07020004_MN,07020004_MN,-96.418,44.399
7317,56218,2010,999912,WN,2,2,NN,NA,NN,Unknown,7,10230003_IA,10230003_IA,-95.658,43.406
7318,56223,2001,999912,ET,9.8,11,NG,NA,CT,Surface,22,17080003_OR,17080003_OR,-123.427,46.154
7319,56224,2008,999912,B7,218.4,219.2,CL,RC,ST,Groundwater,20,16040105_NV,16040105_NV,-116.53,40.746
7320,56225,2003,999912,WN,3,3,WN,NA,WN,Surface,18,11100104_TX,11100104_TX,-101.328,36.473
7321,56226,2004,999912,WN,7.2,7.2,WN,NA,WN,Surface,4,04100009_OH,04100009_OH,-83.738,41.379
7322,56227,2007,999912,EC,372,392,NG,RC,CC,Surface,22,17080003_OR,17080003_OR,-123.172,46.179
7323,56228,2002,999912,PV,2.1,2.1,PV,NA,PV,Surface,21,15010003_AZ,15060202_AZ,-112.401,34.658
7324,56232,2005,999912,ET,94,94,NG,NA,CT,Surface,23,18070304_CA,18070304_CA,-117.166,32.877
7326,56237,2007,999912,EC,547,563,NG,RC,CC,Groundwater,20,16020201_UT,16020201_UT,-111.754,40.331
7327,56238,2006,999912,ET,158.9,195.3,NG,NA,CT,Surface,10,10160005_SD,10160003_SD,-98.174,45.628
7328,56239,2005,999912,ET,109,109,NG,NA,CT,Surface,23,16040204_CA,18030012_CA,-119.74,36.669
7329,56240,2006,999912,WN,120.6,120.6,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100.061,32.311
7330,56241,2008,999912,ET,398,398,NG,NA,CT,Surface,8,07040002_MN,07040002_MN,-92.916,44.538
7331,56249,2007,999912,ET,339,366.6,NG,NA,CT,Surface,12,03040201_NC,03040201_NC,-79.933,34.966
7332,56250,2003,999912,MS,0.8,0.8,BG,NA,CT,Surface,2,04140201_NY,04140201_NY,-77.087,42.859
7333,56250,2013,999912,MS,3.2,3.2,BG,NA,CT,Surface,2,04140201_NY,04140201_NY,-77.087,42.859
7334,56250,2003,999912,MS,5.6,5.6,BG,NA,CT,Surface,2,04140201_NY,04140201_NY,-77.087,42.859
7335,56250,2013,999912,MS,1.6,1.6,BG,NA,CT,Surface,2,04140201_NY,04140201_NY,-77.087,42.859
7336,56251,2004,999912,WN,175.5,175.5,WN,NA,WN,Surface,7,10230005_IA,10230005_IA,-95.328,42.554
7337,56252,2005,999912,WN,200,200,WN,NA,WN,Surface,7,07080207_IA,07080207_IA,-93.637,42.564
7338,56253,2006,999912,ET,73.6,78,NG,NA,CT,Surface,20,15010008_UT,15010008_UT,-113.516,37.112
7339,56255,2005,999912,WN,157.2,157.2,WN,NA,WN,Surface,22,17060107_WA,17060107_WA,-117.833,46.421
7340,56256,2005,20112,ET,2,2,OL,NA,CT,Surface,1,01100004_CT,01100004_CT,-72.836,41.446
7341,56256,2006,999912,ET,6,6,NN,NA,NN,Unknown,1,01100004_CT,01100004_CT,-72.836,41.446
7342,56257,2005,20117,ET,5.4,5.4,NN,NA,NN,Unknown,1,01100004_CT,01100004_CT,-72.834,41.438
7344,56260,2005,999912,ET,3.6,3.6,OL,NA,CT,Surface,12,03030003_NC,03030003_NC,-79.95,35.986
7345,56261,2005,999912,ET,3.6,3.6,OL,NA,CT,Surface,12,03040103_NC,03040103_NC,-80.259,35.774
7346,56262,2005,999912,ET,5.4,5.4,NN,NA,NN,Unknown,12,03050102_NC,03050102_NC,-81.205,35.289
7347,56263,2006,999912,ET,3.6,3.6,NN,NA,NN,Unknown,12,03040104_NC,03040104_NC,-80.16,35.404
7348,56266,2005,999912,ET,1.1,1.1,OL,NA,CT,Surface,5,07090001_WI,07090001_WI,-88.408,43.204
7349,56269,2005,999912,ET,3.6,3.6,NN,NA,NN,Unknown,8,07040004_MN,07040004_MN,-92.512,44.059
7350,56270,2005,999912,WN,114,114,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100,32.5
7351,56271,2004,999912,WN,18,18,WN,NA,WN,Surface,23,18050001_CA,18050001_CA,-122.006,38.015
7352,56273,2005,999912,WN,147,147,WN,NA,WN,Surface,18,11130301_OK,11090201_OK,-98.734,35.509
7353,56274,2002,999912,ET,1.5,1.5,NN,NA,NN,Unknown,10,07020001_SD,07020001_SD,-96.22,45.221
7354,56275,1986,999912,WN,2.4,2.4,WN,NA,WN,Surface,23,18090206_CA,18090206_CA,-118.352,35.073
7355,56276,1985,999912,WN,1.6,1.6,WN,NA,WN,Surface,23,18090206_CA,18090206_CA,-118.381,35.077
7356,56277,2003,999912,MS,3.2,3.2,BG,NA,CT,Surface,16,05090203_KY,05090203_KY,-84.656,38.861
7357,56278,2003,999912,MS,2.4,2.4,BG,NA,CT,Surface,16,05090104_KY,05090104_KY,-82.724,38.419
7358,56279,2003,999912,MS,4,4,BG,NA,CT,Surface,16,05130101_KY,05130101_KY,-84.093,37.035
7359,56280,2006,999912,MS,2.4,2.4,BG,NA,CT,Surface,16,05140103_KY,05140103_KY,-85.726,37.726
7360,56283,2006,999912,ET,94,94,NG,NA,CT,Surface,18,08070204_LA,08080103_LA,-91.992,30.169
7361,56290,2005,999912,WN,322,322,WN,NA,WN,Surface,2,04150101_NY,04150101_NY,-75.575,43.785
7362,56291,2005,999912,WN,735.5,735.5,WN,NA,WN,Surface,18,12060102_TX,12090101_TX,-100.021,32.124
7363,56292,2007,999912,ET,282.5,305.5,NG,NA,CT,Surface,12,03040201_NC,03040201_NC,-79.735,34.844
7364,56292,2013,999912,ET,56.5,61.1,NN,NA,NN,Unknown,12,03040201_NC,03040201_NC,-79.735,34.844
7365,56293,2004,999912,WN,80,80,WN,NA,WN,Surface,21,11090101_NM,11080006_NM,-103.267,35.139
7366,56295,2005,999912,WN,50,50,WN,NA,WN,Surface,23,18070305_CA,18100200_CA,-116.339,32.716
7367,56296,2005,999912,WN,100.5,100.5,WN,NA,WN,Surface,8,07020009_MN,07020009_MN,-94.5,43.667
7368,56297,2005,999912,WN,53,53,WN,NA,WN,Surface,5,07130001_IL,07130005_IL,-89.571,41.25
7369,56298,2007,999912,EC,141,154.2,NG,RC,CC,Waste,23,18020161_CA,18020109_CA,-121.381,38.793
7370,56299,2006,999912,WN,24,24,WN,NA,WN,Surface,3,02050107_PA,02050107_PA,-75.814,41.222
7371,56300,2006,999912,WN,7.5,7.5,WN,NA,WN,Ocean,2,02040302_NJ,02040302_NJ,-74.434,39.365
7372,56301,2006,999912,WN,64.5,64.5,WN,NA,WN,Surface,19,17040204_ID,17040205_ID,-111.829,43.419
7373,56302,2004,999912,WN,60,60,WN,NA,WN,Surface,23,18090206_CA,18090206_CA,-118.333,35.083
7374,56303,2005,999912,WN,150,150,WN,NA,WN,Surface,7,11060001_KS,11060001_KS,-96.5,37.5
7375,56304,2005,999912,WN,120,120,WN,NA,WN,Surface,21,13060003_NM,13060003_NM,-103.86,33.971
7376,56307,2003,999912,WN,24,24,WN,NA,WN,Surface,8,07080201_MN,07080201_MN,-92.729,43.54
7377,56308,2005,999912,WN,10.5,10.5,WN,NA,WN,Surface,19,17040212_ID,17040212_ID,-114.833,42.833
7378,56309,1999,999912,EC,27.8,33.6,NN,NN,NN,Surface,9,10300102_MO,07140101_MO,-90.181,38.636
7379,56309,1999,999912,ET,1,1,NN,NA,NN,Unknown,9,07140101_MO,07140101_MO,-90.181,38.636
7381,56309,1999,999912,ST,3,3,NN,NN,NN,Surface,9,10300102_MO,07140101_MO,-90.181,38.636
7382,56311,2005,999912,WN,135,135,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100.422,32.291
7383,56317,2008,999912,GT,10,12.2,GT,RC,GB,Groundwater,19,17040210_ID,17040210_ID,-113.383,42.099
7384,56318,2004,999912,MS,2,2,BG,NA,CT,Surface,12,02080103_VA,02080103_VA,-77.75,38.5
7385,56319,2008,999912,B7,85,95,CL,DR,ST,Groundwater,19,10120201_WY,10120201_WY,-105.381,44.292
7386,56320,2006,999912,WN,60,60,WN,NA,WN,Surface,20,10190012_CO,10190012_CO,-102.964,40.983
7387,56321,2005,999912,GT,15.6,22,GT,RC,GB,Groundwater,20,16050102_NV,16050102_NV,-119.753,39.397
7388,56322,2006,999912,WN,272.6,272.6,WN,NA,WN,Surface,22,17020010_WA,17030001_WA,-120.209,46.977
7389,56322,2007,999912,PV,0.5,0.5,PV,NA,PV,Surface,22,17020010_WA,17030001_WA,-120.209,46.977
7390,56323,2006,999912,MS,6.4,6.4,BG,NA,CT,Surface,2,04130001_NY,04130001_NY,-78.984,43.209
7391,56324,2006,999912,MS,4.8,4.8,BG,NA,CT,Surface,2,02020004_NY,02020004_NY,-73.738,42.803
7392,56326,2006,999912,ET,290,336,NG,NA,CT,Groundwater,18,12080004_TX,12080004_TX,-102.742,32.973
7393,56326,2013,999912,ET,145,168,NN,NA,NN,Unknown,18,12080004_TX,12080004_TX,-102.742,32.973
7394,56327,2007,999912,MS,3.2,3.2,BG,NA,CT,Surface,16,05100101_KY,05100101_KY,-84.345,38.801
7395,56328,2007,999912,ET,294,336,NN,NA,NN,Unknown,18,11110103_AR,11110103_AR,-94.284,36.185
7396,56333,2001,999912,HY,80,50,HY,NA,HY,Surface,11,05050005_WV,05050005_WV,-80.891,38.219
7397,56335,2005,999912,WN,151,151,WN,NA,WN,Surface,18,11130202_OK,11130202_OK,-98.606,34.866
7398,56336,2006,999912,WN,90,90,WN,NA,WN,Surface,21,13060002_NM,13060002_NM,-105.011,34.815
7399,56337,2007,999912,WN,241,241,WN,NA,WN,Surface,18,12080002_TX,12080002_TX,-100.53,32.312
7400,56338,2007,999912,WN,198,198,WN,NA,WN,Surface,5,07130004_IL,07130009_IL,-88.799,40.479
7401,56339,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03040105_NC,03040105_NC,-80.194,35.364
7402,56340,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03050102_NC,03050105_NC,-81.38,35.378
7403,56341,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03050102_NC,03050102_NC,-81.274,35.477
7404,56342,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03050102_NC,03050102_NC,-81.208,35.577
7405,56343,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03040105_NC,03040105_NC,-80.54,34.973
7406,56344,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03050101_NC,03050101_NC,-81.696,35.763
7407,56345,2006,999912,ET,1.8,1.8,OL,NA,CT,Surface,12,03050103_NC,03050103_NC,-80.894,35.085
7408,56346,2005,999912,ET,7.7,7.7,NN,NA,NN,Unknown,23,18070203_CA,18070203_CA,-116.903,34.251
7409,56347,2008,999912,WN,67.6,67.6,WN,NA,WN,Surface,5,04040003_WI,04040003_WI,-88.33,43.693
7410,56348,2006,999912,ET,4,4,OL,NA,CT,Surface,18,11100201_OK,11100201_OK,-99.891,36.711
7411,56349,2007,999912,EC,482,516,NG,RC,CC,Surface,18,12080005_TX,12080005_TX,-102.315,31.841
7412,56350,2002,999912,EC,510,561,NG,RC,CC,Groundwater,18,12090302_TX,12090302_TX,-96.068,29.288
7413,56351,2006,999912,WN,148.5,148.5,WN,NA,WN,Surface,7,11030006_KS,11030006_KS,-99.753,37.864
7414,56355,2009,999912,WN,199.7,199.7,NN,NA,NN,Unknown,7,07080205_IA,07080205_IA,-93.206,42.631
7415,56356,2005,999912,EC,28,28,NN,NN,NN,Surface,23,18070203_CA,18070203_CA,-117.608,33.891
7416,56357,2006,999912,WN,49.5,49.5,WN,NA,WN,Surface,10,10130101_ND,10130101_ND,-100.733,47.117
7418,56359,2005,999912,WN,75,75,WN,NA,WN,Surface,22,17070101_OR,17070204_OR,-120.504,45.584
7419,56360,2006,999912,WN,100.5,100.5,WN,NA,WN,Surface,22,17070101_OR,17070101_OR,-120.2,45.717
7420,56361,2006,999912,WN,199,199,WN,NA,WN,Surface,22,17070101_WA,17070101_WA,-120.121,45.919
7421,56362,2006,999912,WN,150,150,WN,NA,WN,Surface,23,18040003_CA,18020109_CA,-121.697,38.15
7422,56363,2005,999912,ET,1.2,1.2,OL,NA,CT,Surface,12,03010104_VA,03010104_VA,-79.389,36.631
7423,56364,2005,999912,ET,1.2,1.2,OL,NA,CT,Surface,12,03010104_VA,03010104_VA,-79.291,36.653
7424,56365,2005,999912,ET,1.2,1.2,OL,NA,CT,Surface,12,03010103_VA,03010103_VA,-79.463,36.611
7425,56367,2004,999912,ET,5.4,5.4,OL,NA,CT,Surface,12,02080103_VA,02080103_VA,-77.993,38.473
7426,56368,2007,999912,ET,1.7,1.7,OL,NA,CT,Surface,12,02070010_VA,02070010_VA,-77.477,38.753
7427,56369,2007,999912,WN,34.5,34.5,WN,NA,WN,Surface,3,05020006_PA,05020006_PA,-79,40
7428,56371,2007,999912,WN,300,300,WN,NA,WN,Surface,20,10190017_CO,10190017_CO,-104.021,40.894
7429,56372,2007,999912,WN,80.5,80.5,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-100.483,32.237
7430,56373,2004,999912,ET,5,5,NN,NA,NN,Unknown,18,12090205_TX,12090205_TX,-97.725,30.398
7431,56374,2006,999912,ET,3.7,4.6,NG,NA,CT,Surface,18,12090205_TX,12090205_TX,-97.708,30.305
7432,56374,2006,999912,ET,1.5,1.5,NN,NA,NN,Unknown,18,12090205_TX,12090205_TX,-97.708,30.305
7433,56376,2005,999912,WN,1.7,1.7,WN,NA,WN,Surface,5,07110004_IL,07110004_IL,-90.846,39.619
7434,56377,2005,999912,WN,135,135,WN,NA,WN,Surface,19,10040201_MT,10040201_MT,-109.753,46.573
7435,56379,2006,999912,WN,99,99,WN,NA,WN,Surface,7,10230007_IA,10230007_IA,-95.129,42.117
7436,56380,2006,999912,WN,120,120,WN,NA,WN,Surface,18,11050001_OK,11100201_OK,-99.902,36.638
7437,56383,2008,999912,WN,80,80,WN,NA,WN,Surface,7,07080202_IA,07080202_IA,-93.298,43.361
7438,56386,2008,999912,WN,3.4,3.4,WN,NA,WN,Surface,7,07080203_IA,07080202_IA,-93.321,43.36
7439,56391,2008,999912,WN,29,29,WN,NA,WN,Surface,5,04030203_WI,04030203_WI,-88.389,43.744
7440,56392,2006,999912,WN,50.6,50.6,WN,NA,WN,Surface,10,10160003_ND,10130101_ND,-101.194,47.159
7441,56394,2006,999912,WN,124.2,124.2,WN,NA,WN,Surface,18,12090104_TX,12090104_TX,-101.279,32.024
7442,56395,2007,999912,WN,200,200,WN,NA,WN,Surface,18,12060102_TX,12060102_TX,-99.493,32.626
7443,56397,2000,999912,ET,45,45,NG,NA,CT,Surface,3,02050107_PA,02050107_PA,-76.068,41.203
7444,56399,2008,999912,WN,24,24,WN,NA,WN,Surface,1,01080106_NH,01080104_NH,-72.333,43.5
7445,56400,2008,999912,EC,318,352.1,NG,RC,CC,Waste,15,03090206_FL,03090202_FL,-80.378,27.384
7447,56402,1999,999912,WN,7,7,WN,NA,WN,Surface,18,12080007_TX,12080007_TX,-101.358,32.236
7448,56404,2006,999912,MS,3,3,BG,NA,CT,Groundwater,9,10290106_MO,10290106_MO,-93.351,37.381
7449,56405,2007,999912,SO,68.5,40,CS,RC,SU,Surface,20,15010014_NV,15010014_NV,-114.5,36
7451,56408,2007,999912,WN,8.4,8.4,WN,NA,WN,Surface,5,07090007_IL,07090007_IL,-89.624,41.302
7452,56409,2004,999912,WN,1.7,1.7,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.441,44.021
7453,56410,2004,999912,WN,1.7,1.7,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.433,44.021
7454,56411,2004,999912,WN,1.7,1.7,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.437,44.025
7455,56412,2004,999912,WN,1.7,1.7,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.43,44.026
7456,56413,2004,999912,WN,1.7,1.7,WN,NA,WN,Surface,8,10170203_MN,10170203_MN,-96.437,44.015
7457,56414,2004,999912,WN,3.4,3.4,WN,NA,WN,Surface,8,07020006_MN,07020006_MN,-95.169,44.504
7458,56415,2003,999912,WN,5.2,5.2,WN,NA,WN,Surface,8,07020009_MN,07020009_MN,-94.447,43.648
7459,56416,2008,999912,WN,69,69,WN,NA,WN,Surface,5,04080205_MI,04080205_MI,-82.963,43.709
7460,56417,2004,999912,MS,3.6,3.6,BG,NA,CT,Surface,5,07120004_IL,07120004_IL,-87.901,41.835
7461,56418,2004,999912,MS,3.6,3.6,BG,NA,CT,Surface,5,07120004_IL,07120004_IL,-87.881,42.102
7462,56419,2006,999912,MS,3.3,3.3,BG,NA,CT,Surface,5,07120003_IL,07120003_IL,-87.601,41.634
7463,56420,2006,999912,ET,2.2,2.2,NN,NA,NN,Unknown,4,05060001_OH,05060001_OH,-83.067,39.933
7464,56421,2008,999912,ET,1.8,1.8,NN,NA,NN,Unknown,4,05060001_OH,05060001_OH,-83.117,39.967
7465,56422,2008,999912,ET,1.1,1.1,NN,NA,NN,Unknown,4,04100011_OH,04100011_OH,-83.092,40.95
7466,56423,2008,999912,ET,1.8,1.8,NN,NA,NN,Unknown,4,05060001_OH,05060001_OH,-83.092,39.975
7467,56424,2006,999912,WN,98.9,98.9,WN,NA,WN,Surface,8,07080102_MN,07080102_MN,-92.667,43.5
7468,56426,2010,999912,MS,7.7,7.7,BG,NA,CT,Surface,1,01080204_MA,01080204_MA,-72.538,42.166
7469,56427,2004,999912,MS,3,3,BG,NA,CT,Surface,5,07090002_WI,07090001_WI,-89.021,42.708
7470,56428,2006,999912,MS,3,3,BG,NA,CT,Surface,23,18060002_CA,18060002_CA,-121.816,36.918
